
========================================================================
                       optimization routine : 8
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
   45      854         61.717        0.0625     Successful Search
   46      869        61.6986        0.0625     Successful Search
   47      883        61.0602        0.0625     Successful Search
   48      894        57.9293        0.0625     Successful Search
   49      931        56.3672          0.25     Successful Poll
   50      935        48.0706          0.25     Successful Search
   51      943        48.0494          0.25     Successful Search
   52      951          47.89          0.25     Successful Search
   53      972        47.8783             1     Successful Poll
   54      987        47.7572             1     Successful Search
   55     1022        47.1487             1     Successful Poll
   56     1037        47.0056             1     Successful Search
   57     1052        46.8677             1     Successful Search
   58     1079        46.7252             1     Successful Poll
   59     1118        46.7252          0.25     Refine Mesh
   60     1135        46.2618             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
   61     1175        46.2618          0.25     Refine Mesh
   62     1187        44.6399          0.25     Successful Search
   63     1195        44.3363          0.25     Successful Search
   64     1235        44.3363        0.0625     Refine Mesh
   65     1257        32.7369          0.25     Successful Poll
   66     1297        32.7369        0.0625     Refine Mesh
   67     1303        31.3228        0.0625     Successful Search
   68     1307        30.8907        0.0625     Successful Search
   69     1348        30.2793          0.25     Successful Poll
   70     1363        30.2412          0.25     Successful Search
   71     1371        29.6197          0.25     Successful Search
   72     1410        29.6197        0.0625     Refine Mesh
   73     1445        29.3566          0.25     Successful Poll
   74     1456        28.2329          0.25     Successful Search
   75     1490        26.6482             1     Successful Poll
   76     1505        25.4987             1     Successful Search
   77     1513        25.2357             1     Successful Search
   78     1553        25.2357          0.25     Refine Mesh
   79     1593        25.2357        0.0625     Refine Mesh
   80     1633        25.2357       0.01563     Refine Mesh
   81     1655        23.9133        0.0625     Successful Poll
   82     1676        23.5112          0.25     Successful Poll
   83     1684         23.294          0.25     Successful Search
